"U:0","U:1","U:2","V","epsilon","k","nut","p","Face Count","Cell Type"
4.9091,-0.2355,-1.0194e-18,1.2433e-09,9.6554,0.30857,0.00088751,18.903,6,12
4.9259,-0.21575,0,1.2517e-09,9.3416,0.30248,0.00088151,18.868,6,12
4.9418,-0.19746,0,1.2601e-09,9.0819,0.29733,0.00087607,18.834,6,12
4.9567,-0.18055,1.0106e-18,1.2685e-09,8.8673,0.29297,0.00087114,18.801,6,12
4.9706,-0.16494,0,1.2771e-09,8.69,0.28928,0.00086668,18.77,6,12
4.9837,-0.15056,0,1.2856e-09,8.5435,0.28617,0.00086267,18.74,6,12
4.9959,-0.13734,0,1.2942e-09,8.4223,0.28354,0.00085906,18.711,6,12
5.0073,-0.12519,-1.2685e-21,1.3029e-09,8.322,0.28131,0.00085585,18.683,6,12
5.0178,-0.11404,9.9543e-19,1.3115e-09,8.2388,0.27944,0.000853,18.657,6,12
5.0276,-0.10383,-9.919e-19,1.3203e-09,8.1696,0.27785,0.00085048,18.631,6,12
5.0367,-0.094468,-9.8834e-19,1.3291e-09,8.1119,0.27651,0.00084826,18.607,6,12
5.045,-0.085902,0,1.3379e-09,8.0637,0.27537,0.00084632,18.584,6,12
5.0528,-0.078065,1.9614e-18,1.3468e-09,8.0232,0.2744,0.00084463,18.562,6,12
5.0599,-0.070897,-9.7675e-19,1.3557e-09,7.9893,0.27358,0.00084315,18.54,6,12
5.0665,-0.064344,-9.7385e-19,1.3646e-09,7.9607,0.27288,0.00084187,18.52,6,12
5.0726,-0.058353,9.6861e-19,1.3736e-09,7.9365,0.27229,0.00084075,18.5,6,12
5.0781,-0.052877,0,1.3827e-09,7.9161,0.27178,0.00083979,18.481,6,12
5.0833,-0.047872,-9.5978e-19,1.3918e-09,7.8987,0.27135,0.00083895,18.463,6,12
5.088,-0.043297,-9.5597e-19,1.4009e-09,7.884,0.27098,0.00083823,18.446,6,12
5.0923,-0.039115,-9.5122e-19,1.4101e-09,7.8716,0.27066,0.0008376,18.429,6,12
5.0963,-0.035291,0,1.4193e-09,7.861,0.27039,0.00083705,18.413,6,12
5.0999,-0.031796,9.4328e-19,1.4286e-09,7.8519,0.27016,0.00083658,18.397,6,12
5.1032,-0.028601,0,1.4379e-09,7.8443,0.26996,0.00083616,18.382,6,12
5.1062,-0.02568,0,1.4473e-09,7.8377,0.26979,0.0008358,18.367,6,12
5.109,-0.023009,1.8619e-18,1.4567e-09,7.8322,0.26964,0.00083548,18.353,6,12
5.1115,-0.020568,-9.271e-19,1.4661e-09,7.8275,0.26952,0.0008352,18.339,6,12
5.1138,-0.018337,0,1.4756e-09,7.8234,0.26941,0.00083495,18.326,6,12
5.1159,-0.016299,0,1.4852e-09,7.82,0.26931,0.00083472,18.313,6,12
5.1178,-0.014438,0,1.4948e-09,7.8171,0.26923,0.00083452,18.3,6,12
5.1195,-0.012738,9.1158e-19,1.5044e-09,7.8146,0.26916,0.00083434,18.288,6,12
5.1211,-0.011188,0,1.5141e-09,7.8125,0.26909,0.00083417,18.275,6,12
5.1225,-0.0097741,0,1.5238e-09,7.8107,0.26904,0.00083402,18.264,6,12
5.1237,-0.0084862,-9.0026e-19,1.5335e-09,7.8091,0.26899,0.00083388,18.252,6,12
5.1248,-0.007314,-8.9654e-19,1.5433e-09,7.8078,0.26894,0.00083375,18.24,6,12
5.1258,-0.0062481,-1.7855e-18,1.5532e-09,7.8066,0.2689,0.00083363,18.229,6,12
5.1267,-0.0052801,1.7781e-18,1.5631e-09,7.8056,0.26887,0.00083352,18.217,6,12
5.1275,-0.004402,-1.7708e-18,1.573e-09,7.8047,0.26884,0.00083341,18.206,6,12
5.1281,-0.0036064,8.8182e-19,1.583e-09,7.8039,0.2688,0.00083331,18.195,6,12
5.1287,-0.0028867,0,1.593e-09,7.8032,0.26878,0.00083321,18.184,6,12
5.1292,-0.0022364,1.7491e-18,1.6031e-09,7.8026,0.26875,0.00083311,18.174,6,12
5.1297,-0.0016495,0,1.6132e-09,7.8021,0.26873,0.00083302,18.163,6,12
5.13,-0.0011203,0,1.6233e-09,7.8016,0.26871,0.00083293,18.152,6,12
5.1303,-0.00064342,0,1.6335e-09,7.8011,0.26868,0.00083285,18.141,6,12
5.1305,-0.00021353,1.7203e-18,1.6437e-09,7.8007,0.26866,0.00083277,18.131,6,12
5.1307,0.00017446,3.4262e-18,1.654e-09,7.8003,0.26864,0.00083268,18.12,6,12
5.1309,0.00052562,-1.706e-18,1.6643e-09,7.7999,0.26862,0.00083261,18.109,6,12
5.1309,0.00084504,-1.6988e-18,1.6746e-09,7.7996,0.2686,0.00083253,18.099,6,12
5.131,0.001138,1.6917e-18,1.685e-09,7.7992,0.26859,0.00083245,18.088,6,12
5.131,0.0014099,1.6845e-18,1.6954e-09,7.7989,0.26857,0.00083238,18.077,6,12
5.131,0.0016666,-1.6774e-18,1.7059e-09,7.7986,0.26855,0.0008323,18.067,6,12
5.131,0.0019145,-6.5849e-23,1.7164e-09,7.7983,0.26853,0.00083223,18.056,6,12
5.131,0.0021608,0,1.7269e-09,7.798,0.26852,0.00083216,18.045,6,12
5.1309,0.0024137,0,1.7375e-09,7.7977,0.2685,0.00083209,18.035,6,12
5.1308,0.0026827,1.649e-18,1.7481e-09,7.7975,0.26849,0.00083202,18.024,6,12
5.1307,0.002979,0,1.7588e-09,7.7972,0.26847,0.00083195,18.013,6,12
5.1306,0.0033162,-1.6347e-18,1.7695e-09,7.7969,0.26845,0.00083188,18.002,6,12
5.1305,0.0037108,0,1.7802e-09,7.7967,0.26844,0.00083181,17.991,6,12
5.1304,0.0041831,0,1.791e-09,7.7965,0.26842,0.00083174,17.98,6,12
5.1303,0.004758,1.6133e-18,1.8018e-09,7.7962,0.26841,0.00083167,17.969,6,12
5.1302,0.0054667,3.2123e-18,1.8126e-09,7.796,0.26839,0.0008316,17.958,6,12
5.1301,0.0063484,0,1.8235e-09,7.7958,0.26838,0.00083152,17.947,6,12
5.13,0.0074524,0,1.8344e-09,7.7956,0.26836,0.00083145,17.935,6,12
5.1299,0.0088408,-3.1688e-18,1.8453e-09,7.7954,0.26835,0.00083138,17.924,6,12
5.1299,0.010592,1.5773e-18,1.8563e-09,7.7952,0.26833,0.0008313,17.912,6,12
5.1299,0.012806,-1.5699e-18,1.8673e-09,7.7951,0.26832,0.00083123,17.9,6,12
5.13,0.015608,1.5624e-18,1.8783e-09,7.795,0.2683,0.00083114,17.887,6,12
5.1302,0.019158,-1.5547e-18,1.8894e-09,7.795,0.26829,0.00083106,17.874,6,12
5.1306,0.023653,-1.5457e-18,1.9005e-09,7.7951,0.26828,0.00083098,17.86,6,12
5.1313,0.029339,-3.0758e-18,1.9116e-09,7.7954,0.26827,0.00083089,17.844,6,12
5.1325,0.036515,0,1.9228e-09,7.7961,0.26827,0.00083081,17.826,6,12
5.1343,0.045531,0,1.934e-09,7.7973,0.26828,0.00083074,17.804,6,12
5.1373,0.056777,0,1.9452e-09,7.7993,0.2683,0.00083067,17.777,6,12
5.1419,0.070651,1.4993e-18,1.9564e-09,7.8027,0.26835,0.00083064,17.741,6,12
5.1489,0.087477,-1.4864e-18,1.9677e-09,7.808,0.26845,0.00083064,17.692,6,12
5.1593,0.10736,-1.4713e-18,1.979e-09,7.8162,0.2686,0.00083071,17.626,6,12
5.1743,0.13027,0,1.9903e-09,7.8278,0.26882,0.00083088,17.535,6,12
0.061318,2.1074,1.7407e-19,5.9636e-10,134.28,0.47027,0.00014823,-8.1558,6,12
0.12269,2.3485,1.38e-19,6.0074e-10,96.972,0.60354,0.00033807,-8.156,6,12
0.17831,2.396,0,6.0515e-10,88.33,0.71268,0.00051752,-8.1913,6,12
0.23516,2.4346,0,6.0959e-10,90.843,0.81899,0.00066452,-8.274,6,12
0.29155,2.4779,0,6.1406e-10,99.239,0.92683,0.00077905,-8.4002,6,12
0.34768,2.5299,0,6.1856e-10,111.89,1.0394,0.00086904,-8.5692,6,12
0.40405,2.5928,0,6.2309e-10,128.14,1.1585,0.00094263,-8.7834,6,12
0.46097,2.6675,0,6.2765e-10,147.54,1.2842,0.0010061,-9.0473,6,12
0.51864,2.7536,0,6.3224e-10,169.62,1.4157,0.0010635,-9.3669,6,12
0.57712,2.85,-1.8625e-19,6.3687e-10,193.82,1.5512,0.0011173,-9.7499,6,12
0.63639,2.9546,1.883e-19,6.4152e-10,219.49,1.6881,0.0011684,-10.205,6,12
0.69634,3.065,0,6.4621e-10,245.91,1.8237,0.0012173,-10.742,6,12
0.75676,3.1784,0,6.5092e-10,272.39,1.9554,0.0012634,-11.372,6,12
0.81741,3.2922,-1.9452e-19,6.5568e-10,298.29,2.0807,0.0013062,-12.104,6,12
0.87807,3.4037,0,6.6046e-10,323.04,2.1972,0.001345,-12.949,6,12
0.93849,3.5104,4.3614e-19,6.6527e-10,346.17,2.303,0.0013789,-13.918,6,12
0.99851,3.6098,-2.2634e-19,6.7012e-10,367.27,2.3964,0.0014072,-15.02,6,12
1.0581,3.6997,0,6.75e-10,385.94,2.4757,0.0014293,-16.264,6,12
1.1171,3.7777,0,6.7991e-10,401.82,2.5394,0.0014444,-17.658,6,12
1.1758,3.8412,0,6.8486e-10,414.49,2.5859,0.001452,-19.208,6,12
1.2344,3.8876,-3.1083e-19,6.8983e-10,423.53,2.6137,0.0014517,-20.921,6,12
1.2932,3.9133,-3.2937e-19,6.9485e-10,428.53,2.6213,0.0014431,-22.797,6,12
1.3526,3.9145,0,6.9989e-10,429.14,2.6078,0.0014263,-24.837,6,12
1.4132,3.8862,0,7.0497e-10,425.22,2.5731,0.0014013,-27.033,6,12
1.4755,3.8227,-4.3948e-19,7.1008e-10,416.9,2.5182,0.001369,-29.373,6,12
1.5398,3.7174,4.7452e-19,7.1523e-10,404.74,2.446,0.0013304,-31.834,6,12
1.6065,3.5635,0,7.2041e-10,389.76,2.3612,0.0012874,-34.381,6,12
1.6754,3.3548,0,7.2562e-10,373.37,2.2704,0.0012425,-36.966,6,12
1.7462,3.0866,-6.2499e-19,7.3087e-10,357.19,2.1809,0.0011985,-39.524,6,12
1.8181,2.7571,-6.8777e-19,7.3616e-10,342.76,2.1004,0.0011584,-41.979,6,12
1.8901,2.3686,0,7.4148e-10,331.25,2.0348,0.001125,-44.246,6,12
1.961,1.9276,0,7.4683e-10,323.27,1.9879,0.0011002,-46.238,6,12
2.0299,1.4437,0,7.5222e-10,318.9,1.9606,0.0010849,-47.879,6,12
2.0966,0.92848,8.892e-19,7.5765e-10,317.76,1.9517,0.0010789,-49.1,6,12
2.1614,0.39402,0,7.6311e-10,319.4,1.9586,0.0010809,-49.856,6,12
2.2248,-0.14905,0,7.686e-10,323.54,1.9786,0.001089,-50.124,6,12
2.2856,-0.68887,-8.5973e-19,7.7413e-10,329.82,2.0075,0.0010998,-49.894,6,12
2.3446,-1.2152,-8.1459e-19,7.797e-10,337.49,2.0401,0.00111,-49.175,6,12
2.4014,-1.7187,-7.7092e-19,7.8531e-10,346.04,2.0723,0.0011169,-47.995,6,12
2.4552,-2.1907,0,7.9095e-10,354.92,2.1,0.0011182,-46.393,6,12
2.5053,-2.6247,6.7433e-19,7.9662e-10,363.39,2.1188,0.0011119,-44.421,6,12
2.5506,-3.0175,0,8.0234e-10,370.42,2.1239,0.001096,-42.136,6,12
2.5898,-3.3703,0,8.0809e-10,374.83,2.1106,0.0010696,-39.595,6,12
2.6226,-3.6896,0,8.1388e-10,375.62,2.0756,0.0010322,-36.843,6,12
2.6501,-3.9866,-9.8653e-19,8.197e-10,372.43,2.019,0.00098503,-33.909,6,12
2.6754,-4.2736,0,8.2557e-10,365.82,1.9448,0.0009305,-30.807,6,12
2.7042,-4.5582,-7.9684e-19,8.3147e-10,357.14,1.8607,0.00087252,-27.541,6,12
2.7425,-4.8374,0,8.374e-10,348.02,1.7762,0.00081584,-24.116,6,12
2.7949,-5.0951,0,8.4338e-10,339.83,1.7001,0.00076546,-20.564,6,12
2.8626,-5.307,-4.8137e-19,8.494e-10,333.36,1.6398,0.00072595,-16.942,6,12
2.9431,-5.4488,0,8.5545e-10,328.69,1.6,0.00070098,-13.339,6,12
3.0314,-5.5061,-2.7603e-19,8.6154e-10,325.23,1.5826,0.00069306,-9.8528,6,12
3.1218,-5.4783,1.8364e-19,8.6767e-10,321.94,1.5863,0.00070342,-6.5711,6,12
3.2097,-5.3766,0,8.7384e-10,317.69,1.6076,0.00073215,-3.5555,6,12
3.2917,-5.2194,2.754e-20,8.8005e-10,311.66,1.6418,0.00077839,-0.83572,6,12
3.3668,-5.0262,-3.5537e-20,8.8629e-10,303.56,1.6838,0.00084053,1.5869,6,12
3.4348,-4.8142,1.0152e-19,8.9258e-10,293.58,1.7289,0.00091635,3.7298,6,12
3.4965,-4.5961,0,8.989e-10,282.21,1.7735,0.0010031,5.6205,6,12
3.5532,-4.3804,3.5648e-19,9.0527e-10,270.02,1.8148,0.0010977,7.2889,6,12
3.6059,-4.1717,0,9.1167e-10,257.55,1.8507,0.0011969,8.7637,6,12
3.6556,-3.9722,0,9.1812e-10,245.18,1.8799,0.0012972,10.07,6,12
3.7029,-3.7824,-2.5371e-19,9.246e-10,233.14,1.9014,0.0013956,11.229,6,12
3.7484,-3.6019,0,9.3113e-10,221.55,1.9148,0.0014894,12.26,6,12
3.7924,-3.4301,-9.1382e-21,9.3769e-10,210.47,1.92,0.0015763,13.175,6,12
3.835,-3.2661,3.1263e-19,9.443e-10,199.88,1.9171,0.0016548,13.99,6,12
3.8765,-3.1093,-8.4918e-21,9.5095e-10,189.75,1.9063,0.0017237,14.713,6,12
3.917,-2.959,0,9.5763e-10,180.06,1.8883,0.0017823,15.355,6,12
3.9566,-2.8147,0,9.6436e-10,170.77,1.8636,0.0018304,15.925,6,12
3.9954,-2.676,0,9.7113e-10,161.85,1.8328,0.0018681,16.428,6,12
4.0335,-2.5427,0,9.7794e-10,153.26,1.7967,0.0018956,16.873,6,12
4.071,-2.4144,-3.6545e-19,9.8479e-10,144.99,1.7558,0.0019135,17.265,6,12
4.1079,-2.291,0,9.9169e-10,137.02,1.7107,0.0019222,17.608,6,12
4.1442,-2.1723,3.8805e-19,9.9862e-10,129.33,1.662,0.0019223,17.91,6,12
4.18,-2.0582,0,1.0056e-09,121.89,1.6102,0.0019144,18.172,6,12
4.2152,-1.9485,0,1.0126e-09,114.69,1.5558,0.0018993,18.399,6,12
4.2498,-1.843,4.0961e-19,1.0197e-09,107.72,1.499,0.0018774,18.596,6,12
4.2837,-1.7418,4.1078e-19,1.0268e-09,100.97,1.4404,0.0018495,18.764,6,12
4.3169,-1.6446,0,1.0339e-09,94.416,1.3803,0.0018161,18.906,6,12
4.3492,-1.5515,0,1.0411e-09,88.063,1.3189,0.0017778,19.026,6,12
4.3806,-1.4623,-4.3717e-19,1.0483e-09,81.909,1.2567,0.0017354,19.125,6,12
4.4109,-1.3769,8.8303e-19,1.0556e-09,75.954,1.194,0.0016893,19.206,6,12
4.44,-1.2955,4.6649e-21,1.0629e-09,70.208,1.1312,0.0016404,19.27,6,12
4.4679,-1.2178,-4.5733e-19,1.0703e-09,64.68,1.0687,0.0015892,19.32,6,12
4.4946,-1.1439,4.6385e-19,1.0777e-09,59.384,1.0069,0.0015365,19.356,6,12
4.5199,-1.0737,-4.6619e-19,1.0851e-09,54.335,0.94618,0.0014829,19.38,6,12
4.544,-1.007,-4.7634e-19,1.0926e-09,49.55,0.88704,0.0014292,19.394,6,12
4.567,-0.9439,-4.786e-19,1.1002e-09,45.043,0.82987,0.0013761,19.398,6,12
4.5889,-0.88417,0,1.1077e-09,40.829,0.77506,0.0013242,19.395,6,12
4.6098,-0.8277,1.472e-18,1.1154e-09,36.917,0.72295,0.0012742,19.384,6,12
4.63,-0.77432,9.8884e-19,1.123e-09,33.315,0.67385,0.0012267,19.367,6,12
4.6496,-0.72387,0,1.1307e-09,30.025,0.62798,0.0011821,19.345,6,12
4.6688,-0.6762,0,1.1385e-09,27.046,0.58551,0.0011408,19.319,6,12
4.6876,-0.63112,0,1.1463e-09,24.37,0.54654,0.0011032,19.29,6,12
4.7063,-0.58847,-2.0374e-18,1.1541e-09,21.986,0.51109,0.0010692,19.257,6,12
4.7248,-0.54813,1.0247e-18,1.162e-09,19.881,0.4791,0.0010391,19.223,6,12
4.7433,-0.50995,-1.0233e-18,1.1699e-09,18.037,0.45049,0.0010126,19.188,6,12
4.7618,-0.47383,-1.029e-18,1.1779e-09,16.433,0.42508,0.00098959,19.151,6,12
4.7802,-0.43968,0,1.1859e-09,15.05,0.40269,0.00096975,19.114,6,12
4.7985,-0.40741,0,1.194e-09,13.864,0.38309,0.00095274,19.076,6,12
4.8166,-0.37697,1.0292e-18,1.2021e-09,12.854,0.36605,0.00093817,19.039,6,12
4.8345,-0.3483,0,1.2102e-09,12,0.35132,0.00092568,19.002,6,12
4.8521,-0.32134,0,1.2184e-09,11.281,0.33865,0.00091491,18.966,6,12
4.8693,-0.29604,1.022e-18,1.2267e-09,10.68,0.32781,0.00090555,18.93,6,12
4.886,-0.27236,0,1.235e-09,10.179,0.31858,0.00089735,18.896,6,12
4.9022,-0.25025,1.0199e-18,1.2433e-09,9.7641,0.31075,0.00089009,18.862,6,12
4.9177,-0.22964,1.0153e-18,1.2517e-09,9.4208,0.30413,0.00088363,18.83,6,12
4.9325,-0.21049,0,1.2601e-09,9.1379,0.29855,0.00087785,18.799,6,12
4.9467,-0.19272,-1.0117e-18,1.2685e-09,8.9054,0.29385,0.00087267,18.768,6,12
4.9601,-0.17628,0,1.2771e-09,8.7146,0.28991,0.00086803,18.74,6,12
4.9728,-0.16109,0,1.2856e-09,8.5582,0.28661,0.00086388,18.712,6,12
4.9848,-0.14709,0,1.2942e-09,8.43,0.28385,0.00086019,18.685,6,12
4.996,-0.13419,-1.9967e-18,1.3029e-09,8.325,0.28154,0.00085691,18.659,6,12
5.0066,-0.12234,-9.9446e-19,1.3115e-09,8.2388,0.2796,0.00085401,18.634,6,12
5.0164,-0.11146,0,1.3203e-09,8.168,0.27798,0.00085146,18.611,6,12
5.0255,-0.10147,0,1.3291e-09,8.1097,0.27663,0.00084923,18.588,6,12
5.0341,-0.09232,0,1.3379e-09,8.0616,0.27549,0.00084729,18.566,6,12
5.042,-0.083938,-8.8246e-22,1.3468e-09,8.0218,0.27454,0.0008456,18.545,6,12
5.0493,-0.076264,1.9557e-18,1.3557e-09,7.9888,0.27373,0.00084415,18.525,6,12
5.0561,-0.069242,-9.7394e-19,1.3646e-09,7.9612,0.27306,0.00084288,18.506,6,12
5.0623,-0.062819,-9.7009e-19,1.3736e-09,7.9382,0.27249,0.0008418,18.487,6,12
5.0681,-0.056945,-9.6495e-19,1.3827e-09,7.919,0.272,0.00084086,18.469,6,12
5.0735,-0.051573,1.9217e-18,1.3918e-09,7.9028,0.2716,0.00084005,18.452,6,12
5.0784,-0.046661,9.5623e-19,1.4009e-09,7.8892,0.27125,0.00083936,18.436,6,12
5.0829,-0.042169,9.5244e-19,1.4101e-09,7.8776,0.27095,0.00083876,18.42,6,12
5.0871,-0.038061,0,1.4193e-09,7.8678,0.2707,0.00083824,18.404,6,12
5.0909,-0.034306,0,1.4286e-09,7.8595,0.27049,0.00083779,18.389,6,12
5.0945,-0.030872,0,1.4379e-09,7.8524,0.2703,0.0008374,18.375,6,12
5.0977,-0.027732,0,1.4473e-09,7.8463,0.27014,0.00083706,18.361,6,12
5.1007,-0.02486,-1.8632e-18,1.4567e-09,7.8411,0.27,0.00083676,18.347,6,12
5.1034,-0.022236,-9.2748e-19,1.4661e-09,7.8366,0.26988,0.00083649,18.334,6,12
5.1059,-0.019836,-9.2355e-19,1.4756e-09,7.8328,0.26978,0.00083626,18.321,6,12
5.1082,-0.017644,0,1.4852e-09,7.8294,0.26969,0.00083605,18.309,6,12
5.1102,-0.015641,0,1.4948e-09,7.8265,0.26961,0.00083586,18.296,6,12
5.1121,-0.013811,0,1.5044e-09,7.8239,0.26953,0.00083569,18.284,6,12
5.1139,-0.012141,0,1.5141e-09,7.8217,0.26947,0.00083553,18.272,6,12
5.1154,-0.010619,0,1.5238e-09,7.8197,0.26941,0.00083538,18.261,6,12
5.1168,-0.0092304,0,1.5335e-09,7.8179,0.26936,0.00083525,18.249,6,12
5.1181,-0.0079665,0,1.5433e-09,7.8163,0.26931,0.00083512,18.238,6,12
5.1192,-0.0068167,1.7866e-18,1.5532e-09,7.8148,0.26927,0.000835,18.226,6,12
5.1203,-0.0057721,-1.7792e-18,1.5631e-09,7.8135,0.26923,0.00083489,18.215,6,12
5.1212,-0.0048243,1.7718e-18,1.573e-09,7.8123,0.26919,0.00083478,18.205,6,12
5.122,-0.0039655,0,1.583e-09,7.8112,0.26915,0.00083468,18.194,6,12
5.1227,-0.0031884,0,1.593e-09,7.8101,0.26912,0.00083458,18.183,6,12
5.1234,-0.0024864,0,1.6031e-09,7.8091,0.26908,0.00083449,18.172,6,12
5.124,-0.0018529,1.7424e-18,1.6132e-09,7.8082,0.26905,0.0008344,18.162,6,12
5.1245,-0.001282,0,1.6233e-09,7.8073,0.26902,0.00083431,18.151,6,12
5.1249,-0.00076786,0,1.6335e-09,7.8064,0.269,0.00083422,18.14,6,12
5.1253,-0.00030497,0,1.6437e-09,7.8056,0.26897,0.00083414,18.13,6,12
5.1256,0.00011213,-1.7136e-18,1.654e-09,7.8048,0.26894,0.00083406,18.119,6,12
5.1259,0.00048879,0,1.6643e-09,7.804,0.26892,0.00083398,18.108,6,12
5.1261,0.00083037,3.3984e-18,1.6746e-09,7.8033,0.26889,0.0008339,18.098,6,12
5.1263,0.0011424,-1.692e-18,1.685e-09,7.8026,0.26887,0.00083383,18.087,6,12
5.1264,0.0014305,-1.6849e-18,1.6954e-09,7.8019,0.26884,0.00083375,18.077,6,12
5.1266,0.0017007,1.6777e-18,1.7059e-09,7.8012,0.26882,0.00083368,18.066,6,12
5.1267,0.0019597,-6.7081e-23,1.7164e-09,7.8006,0.2688,0.00083361,18.055,6,12
5.1267,0.0022148,0,1.7269e-09,7.7999,0.26877,0.00083354,18.045,6,12
5.1268,0.0024743,0,1.7375e-09,7.7993,0.26875,0.00083347,18.034,6,12
5.1269,0.0027477,-3.298e-18,1.7481e-09,7.7987,0.26873,0.0008334,18.023,6,12
5.1269,0.0030465,0,1.7588e-09,7.7981,0.26871,0.00083334,18.012,6,12
5.127,0.0033841,3.2692e-18,1.7695e-09,7.7975,0.26869,0.00083327,18.001,6,12
5.127,0.003777,1.6273e-18,1.7802e-09,7.797,0.26867,0.00083321,17.99,6,12
5.1271,0.0042451,0,1.791e-09,7.7964,0.26865,0.00083315,17.978,6,12
5.1271,0.0048133,-1.613e-18,1.8018e-09,7.7959,0.26863,0.00083308,17.967,6,12
5.1272,0.0055122,-1.6058e-18,1.8126e-09,7.7953,0.26861,0.00083302,17.955,6,12
5.1273,0.0063802,0,1.8235e-09,7.7948,0.26859,0.00083296,17.944,6,12
5.1275,0.0074653,0,1.8344e-09,7.7943,0.26857,0.0008329,17.932,6,12
5.1277,0.0088278,3.1671e-18,1.8453e-09,7.7938,0.26855,0.00083283,17.919,6,12
5.128,0.010544,-1.5758e-18,1.8563e-09,7.7933,0.26854,0.00083277,17.906,6,12
5.1283,0.012708,-1.5681e-18,1.8673e-09,7.7929,0.26852,0.00083271,17.893,6,12
5.1288,0.01544,0,1.8783e-09,7.7925,0.2685,0.00083265,17.879,6,12
5.1295,0.018889,0,1.8894e-09,7.7921,0.26849,0.00083258,17.864,6,12
5.1305,0.023238,1.5448e-18,1.9005e-09,7.7919,0.26847,0.00083252,17.847,6,12
5.1319,0.028711,1.5363e-18,1.9116e-09,7.7918,0.26846,0.00083246,17.829,6,12
5.1339,0.035575,-1.5256e-18,1.9228e-09,7.7921,0.26846,0.00083241,17.807,6,12
5.1368,0.044135,0,1.934e-09,7.7928,0.26846,0.00083237,17.781,6,12
5.1408,0.054719,0,1.9452e-09,7.7942,0.26848,0.00083235,17.748,6,12
5.1466,0.067647,0,1.9564e-09,7.7969,0.26853,0.00083237,17.706,6,12
5.1549,0.083161,0,1.9677e-09,7.8012,0.26862,0.00083243,17.652,6,12
5.1665,0.1013,0,1.979e-09,7.8079,0.26876,0.00083258,17.58,6,12
5.1825,0.12201,0,1.9903e-09,7.8178,0.26897,0.00083282,17.484,6,12
0.084563,1.8806,0,6.3422e-10,132.18,0.46145,0.00014499,-7.7176,6,12
0.16448,2.1817,-2.3904e-19,6.3879e-10,100.39,0.59814,0.00032075,-7.6857,6,12
0.24762,2.2441,0,6.434e-10,91.787,0.70489,0.00048719,-7.7063,6,12
0.32933,2.2867,0,6.4803e-10,93.891,0.81022,0.00062925,-7.7791,6,12
0.40937,2.3311,-1.7276e-19,6.527e-10,101.86,0.91768,0.00074406,-7.8943,6,12
0.48954,2.3827,1.6471e-19,6.5739e-10,114.12,1.0301,0.00083677,-8.0507,6,12
0.57111,2.4441,0,6.6212e-10,130.01,1.149,0.00091384,-8.2512,6,12
0.65482,2.5166,1.5685e-19,6.6688e-10,149.12,1.2747,0.00098069,-8.5,6,12
0.74116,2.6,0,6.7166e-10,171.03,1.4066,0.0010412,-8.8031,6,12
0.83046,2.6933,0,6.7648e-10,195.24,1.5431,0.0010976,-9.1683,6,12
0.92288,2.7949,0,6.8133e-10,221.14,1.6818,0.0011511,-9.6046,6,12
1.0184,2.9025,0,6.8621e-10,248.06,1.8203,0.0012021,-10.122,6,12
1.1169,3.0137,0,6.9113e-10,275.34,1.9558,0.0012504,-10.732,6,12
1.2181,3.1257,1.8132e-19,6.9607e-10,302.32,2.086,0.0012954,-11.444,6,12
1.3217,3.2358,0,7.0105e-10,328.41,2.2084,0.0013365,-12.27,6,12
1.4275,3.3416,-1.9765e-19,7.0605e-10,353.09,2.321,0.0013731,-13.221,6,12
1.5352,3.4403,1.2103e-20,7.1109e-10,375.91,2.422,0.0014044,-14.306,6,12
1.6448,3.5295,0,7.1617e-10,396.45,2.5097,0.0014298,-15.535,6,12
1.7561,3.6067,-2.2404e-19,7.2127e-10,414.3,2.5825,0.0014488,-16.915,6,12
1.8692,3.6692,0,7.2641e-10,429.06,2.6388,0.0014606,-18.453,6,12
1.9843,3.7138,-2.6063e-19,7.3158e-10,440.29,2.6772,0.0014651,-20.153,6,12
2.1016,3.7373,2.9602e-19,7.3678e-10,447.57,2.6961,0.0014617,-22.017,6,12
2.2214,3.7355,0,7.4201e-10,450.55,2.6947,0.0014506,-24.042,6,12
2.3439,3.7036,0,7.4728e-10,449.02,2.6726,0.0014317,-26.22,6,12
2.469,3.6363,0,7.5258e-10,443.02,2.6305,0.0014057,-28.538,6,12
2.5965,3.5275,-4.1488e-19,7.5792e-10,432.95,2.5706,0.0013736,-30.972,6,12
2.7256,3.3713,4.3479e-19,7.6328e-10,419.62,2.4967,0.0013369,-33.486,6,12
2.855,3.1621,0,7.6869e-10,404.19,2.4141,0.0012977,-36.033,6,12
2.9829,2.8962,5.3313e-19,7.7412e-10,388.05,2.3293,0.0012583,-38.55,6,12
3.107,2.5721,0,7.7959e-10,372.58,2.2487,0.0012215,-40.966,6,12
3.2249,2.1922,0,7.8509e-10,358.92,2.1779,0.0011894,-43.2,6,12
3.3345,1.762,6.3391e-19,7.9063e-10,347.8,2.1208,0.0011639,-45.172,6,12
3.4341,1.2901,0,7.962e-10,339.52,2.0792,0.001146,-46.805,6,12
3.5231,0.78693,0,8.0181e-10,334.06,2.0532,0.0011357,-48.038,6,12
3.6012,0.26366,0,8.0744e-10,331.34,2.0418,0.0011324,-48.823,6,12
3.6683,-0.26836,-7.1292e-19,8.1312e-10,331.63,2.0448,0.0011347,-49.129,6,12
3.7238,-0.7972,7.1028e-19,8.1883e-10,334.59,2.0586,0.0011399,-48.954,6,12
